Device,C1_2,,Device,C1(s2)_2,,Device,C1(s1)_2,,Device,C4_5,,Device,C4(s1)_5,,Device,C4(s2)_5,,Device,C7_8,,Device,C7(s1)_8,,Device,C7(s2)_8,,Device,C10_11,,Device,C10(s2)_11,,Device,C10(s1)_11,,Device,C13_14,,Device,C13(s2)_14,,Device,C13(s1)_14,,Device,C16_17,,Device,C16(s1)_17,,Device,C16(s2)_17,,Device,C19_20,,Device,C19(s2)_20,,Device,C19(s1)_20,
V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W]
0.084610938,0.050099126,0.004238934,0.084624382,0.01275432,0.001079326,0.08462182,0.019590634,0.001657795,0.084600978,0.050722318,0.004291158,0.084613848,0.020059294,0.001697294,0.08461484,0.0127216,0.001076436,0.08457919,0.050766004,0.004293747,0.084591966,0.019977366,0.001689925,0.0845934,0.012667244,0.001071565,0.084574314,0.05103689,0.00431641,0.084589338,0.012526766,0.001059631,0.08458542,0.020124722,0.001702258,0.08459005,0.050475916,0.00426976,0.084604492,0.012600882,0.001066091,0.084599824,0.0194463,0.001645154,0.084576696,0.05086152,0.004301699,0.084589864,0.01995118,0.001687668,0.08459296,0.013093834,0.001107646,0.08457137,0.050561814,0.004276082,0.084588284,0.013126024,0.001110308,0.084584196,0.020212466,0.001709655
0.094008152,0.05008709,0.004708595,0.094021892,0.012752908,0.001199053,0.094018944,0.019599338,0.001842709,0.093998576,0.05077516,0.004772793,0.094011118,0.020038854,0.001883875,0.094012114,0.012721174,0.001195944,0.093975932,0.050784954,0.004772563,0.093988988,0.019971862,0.001877135,0.093990576,0.012666584,0.00119054,0.093970862,0.05104252,0.00479651,0.093986512,0.012515604,0.001176298,0.093982878,0.020139844,0.001892801,0.09398728,0.050450044,0.004741662,0.094002276,0.012605504,0.001184946,0.093996904,0.019452892,0.001828512,0.093973816,0.05084695,0.004778282,0.09398695,0.019938126,0.001873924,0.09399023,0.013090398,0.00123037,0.093968974,0.050604984,0.004755298,0.09398532,0.01312747,0.001233789,0.093981426,0.0201937,0.001897833
0.103404424,0.050099014,0.00518046,0.103417918,0.012741554,0.001317705,0.103414974,0.019594686,0.002026384,0.103394942,0.050781782,0.005250579,0.103407098,0.020036554,0.002071922,0.103408008,0.012723756,0.001315738,0.10337224,0.050813276,0.005252682,0.10338463,0.019984928,0.002066134,0.10338641,0.012670916,0.001310001,0.103366366,0.051007914,0.005272503,0.103382256,0.012516668,0.001294001,0.103378618,0.020109148,0.002078856,0.103383396,0.050448634,0.005215551,0.103398212,0.012610772,0.001303931,0.103392786,0.0194662,0.002012665,0.103370216,0.050845004,0.005255859,0.10338255,0.019935082,0.00206094,0.103386026,0.013079526,0.00135224,0.103364866,0.050596276,0.005229877,0.103381062,0.013118554,0.00135621,0.103376732,0.020179078,0.002086047
0.112807992,0.05006038,0.005647211,0.112821334,0.01273984,0.001437326,0.112818146,0.019577436,0.00220869,0.11279808,0.050806596,0.005730886,0.11281032,0.020035216,0.002260179,0.112811236,0.012709422,0.001433766,0.11277585,0.050805966,0.005729686,0.112787858,0.01998867,0.002254479,0.112789824,0.012669288,0.001428967,0.112769694,0.05098828,0.005749933,0.112785434,0.012510634,0.001411017,0.112781556,0.020108806,0.002267902,0.112786766,0.050470002,0.005692348,0.11280149,0.012625886,0.001424219,0.112796252,0.019478366,0.002197087,0.11277378,0.050866244,0.005736379,0.112785546,0.01993849,0.002248773,0.112788912,0.013071218,0.001474288,0.11276761,0.050594486,0.005705419,0.112784426,0.013110654,0.001478678,0.112780444,0.020178716,0.002275765
0.12220608,0.050046862,0.006116031,0.12221912,0.012723336,0.001555035,0.12221608,0.019584676,0.002393562,0.12219626,0.050750338,0.006201501,0.1222082,0.020037438,0.002448739,0.12220912,0.01270762,0.001552987,0.1221735,0.050830264,0.006210111,0.12218574,0.019988318,0.002442287,0.12218786,0.012668534,0.001547941,0.12216796,0.050976138,0.006227651,0.12218346,0.012509864,0.001528498,0.1221793,0.02010457,0.002456362,0.12218466,0.050420458,0.006160607,0.12219928,0.01262034,0.001542196,0.12219418,0.019476844,0.002379957,0.12217176,0.050857688,0.006213373,0.12218324,0.01995238,0.002437846,0.12218676,0.013070986,0.001597101,0.12216568,0.050636594,0.006186054,0.1221825,0.01311504,0.001602428,0.12217834,0.020168736,0.002464183
0.13160364,0.050047668,0.006586455,0.1316164,0.012723958,0.001674682,0.1316131,0.01958318,0.002577403,0.13159428,0.050745228,0.006677782,0.13160546,0.020038538,0.002637181,0.13160674,0.012696366,0.001670927,0.13157024,0.05084909,0.006690227,0.13158296,0.019979212,0.002628924,0.13158498,0.012671218,0.001667342,0.13156504,0.050960028,0.006704558,0.13158078,0.0125133,0.00164651,0.13157666,0.020102252,0.002644987,0.13158184,0.050428868,0.006635523,0.1315967,0.012618284,0.001660525,0.13159154,0.019470926,0.002562209,0.13156908,0.050870222,0.006692948,0.1315806,0.019965948,0.002627131,0.13158404,0.013062798,0.001718856,0.13156346,0.050630732,0.006661154,0.13157972,0.01311626,0.001725834,0.1315756,0.02017497,0.002654534
0.14100944,0.050070854,0.007060463,0.14102192,0.012716248,0.00179327,0.14101904,0.019575786,0.002760559,0.14099986,0.05074414,0.007154917,0.14101098,0.020035862,0.002825277,0.14101234,0.012694914,0.00179014,0.14097634,0.050833548,0.007166328,0.14098858,0.019976486,0.002816456,0.14099036,0.012680142,0.001787778,0.1409708,0.050938522,0.007180844,0.14098624,0.012517062,0.001764734,0.14098218,0.020092948,0.002832748,0.14098768,0.050403406,0.007106259,0.14100214,0.012612526,0.001778393,0.1409971,0.019473526,0.002745711,0.1409748,0.050840656,0.007167251,0.14098602,0.019985084,0.002817617,0.1409896,0.013064052,0.001841895,0.14096874,0.050625058,0.007136551,0.14098538,0.013118172,0.00184947,0.14098116,0.020183356,0.002845473
0.15041466,0.050105786,0.007536645,0.1504274,0.012725424,0.001914252,0.1504248,0.019568654,0.002943611,0.15040518,0.050773954,0.007636666,0.1504164,0.02002241,0.003011699,0.15041784,0.012691296,0.001908997,0.15038158,0.050833632,0.007644442,0.15039444,0.019969388,0.003003285,0.1503956,0.012671032,0.001905667,0.15037646,0.050989222,0.007667579,0.15039186,0.012515672,0.001882255,0.15038784,0.02010227,0.003023137,0.15039344,0.05037876,0.007576635,0.1504078,0.012607242,0.001896228,0.15040286,0.019472466,0.002928715,0.15038062,0.050822682,0.007642746,0.15039178,0.019979834,0.003004803,0.15039506,0.013065766,0.001965027,0.15037402,0.050583746,0.007606481,0.15039094,0.013122546,0.001973512,0.15038658,0.020190736,0.003036416
0.15980572,0.050122942,0.008009933,0.15981848,0.012719506,0.002032812,0.15981598,0.019566766,0.003127082,0.15979634,0.050776642,0.008113922,0.15980734,0.020019048,0.003199191,0.15980862,0.012693874,0.00202859,0.15977226,0.050905992,0.008133365,0.15978566,0.019976402,0.003191943,0.15978662,0.012664404,0.002023602,0.1597672,0.0509839,0.008145555,0.1597827,0.012524234,0.002001156,0.15977886,0.020114428,0.00321386,0.15978418,0.050365118,0.008047549,0.15979872,0.012592274,0.002012229,0.15979364,0.019482,0.0031131,0.15977078,0.050802236,0.008116713,0.15978246,0.019974614,0.003191593,0.15978638,0.01306162,0.002087069,0.15976486,0.050614352,0.008086395,0.15978168,0.01311264,0.00209516,0.15977726,0.020182316,0.003224675
0.16919558,0.050122592,0.008480521,0.16920846,0.012733808,0.002154668,0.16920604,0.019569802,0.003311329,0.16918602,0.050764298,0.00858861,0.16919718,0.020014758,0.003386441,0.1691985,0.012686274,0.002146499,0.16916242,0.050905992,0.008611381,0.16917564,0.019967276,0.003377977,0.16917606,0.012665066,0.002142626,0.16915636,0.05099453,0.008626049,0.1691721,0.012507222,0.002115873,0.16916826,0.020104108,0.003400977,0.169174,0.050410318,0.008528115,0.16918846,0.01259478,0.002130891,0.16918366,0.019477208,0.003295225,0.16915984,0.05079086,0.008591774,0.16917206,0.01996844,0.003378102,0.16917592,0.013057188,0.002208962,0.16915442,0.050567756,0.008553759,0.16917132,0.01310144,0.002216388,0.16916704,0.02019311,0.003416009
0.17858368,0.0500981,0.008946703,0.17859704,0.01274466,0.002276159,0.17859472,0.01957047,0.003495183,0.1785741,0.0507472,0.009062136,0.1785854,0.020025164,0.003576202,0.1785865,0.012676456,0.002263844,0.178551,0.050871636,0.009083181,0.17856384,0.01995897,0.00356395,0.17856456,0.012666762,0.002261835,0.17854448,0.051037806,0.009112519,0.17856036,0.012505214,0.002232936,0.17855666,0.020110176,0.003590806,0.17856264,0.050438468,0.009006426,0.17857672,0.012591252,0.002248504,0.17857206,0.01947522,0.00347773,0.17854796,0.05080344,0.009070851,0.17856032,0.019969048,0.00356568,0.17856446,0.013048736,0.00233004,0.17854206,0.050533026,0.009022271,0.1785593,0.01309075,0.002337475,0.1785552,0.02018244,0.00360368
0.18797328,0.050088742,0.009415345,0.18798714,0.01274708,0.002396287,0.18798436,0.01958161,0.003681036,0.18796382,0.050730264,0.009535454,0.18797518,0.020025148,0.003764231,0.1879762,0.012668836,0.00238144,0.18794002,0.050885388,0.009563401,0.18795344,0.019959958,0.003751543,0.1879541,0.012671068,0.002381579,0.1879337,0.05108999,0.009601531,0.18794992,0.01250277,0.002349895,0.18794634,0.020115566,0.003780647,0.18795232,0.050494528,0.009490564,0.1879665,0.012591636,0.002366806,0.18796198,0.019449708,0.003655806,0.18793788,0.050781918,0.009543846,0.18795,0.019977878,0.003754842,0.18795424,0.013041676,0.002451238,0.18793236,0.050495522,0.009489743,0.18794888,0.013080176,0.002458404,0.18794478,0.020190602,0.003794718
0.19736384,0.050080222,0.009884025,0.19737696,0.012747742,0.002516111,0.19737428,0.019568024,0.003862225,0.19735398,0.050736602,0.01001307,0.19736502,0.02002973,0.003953168,0.19736618,0.012669032,0.002500438,0.1973297,0.050878494,0.010039838,0.1973434,0.01995299,0.003937591,0.19734412,0.012674728,0.002501283,0.1973231,0.051105318,0.01008426,0.19733964,0.012500518,0.002466848,0.19733584,0.020101714,0.003966789,0.1973421,0.05049017,0.009963836,0.19735632,0.012584218,0.002483575,0.197352,0.01944446,0.003837403,0.19732718,0.050764804,0.010017276,0.19733964,0.019987106,0.003944248,0.19734426,0.013041638,0.002573692,0.19732246,0.050557842,0.009976198,0.19733858,0.01307913,0.002581017,0.19733496,0.020185414,0.003983288
0.2067615,0.050100136,0.010358779,0.2067745,0.012759486,0.002638336,0.20677158,0.019564178,0.004045316,0.20675168,0.050741414,0.010490873,0.20676218,0.020026698,0.004140764,0.2067635,0.012676866,0.002621113,0.20672668,0.050779156,0.010497406,0.20674024,0.019934994,0.004121365,0.20674088,0.012674582,0.002620354,0.2067206,0.05116553,0.010576969,0.20673672,0.012494498,0.002583072,0.20673278,0.020086118,0.004152459,0.2067399,0.0504783,0.010435879,0.20675326,0.012574032,0.002599722,0.20674936,0.019427546,0.004016633,0.20672454,0.050787792,0.010499083,0.20673658,0.019967364,0.004127985,0.2067408,0.013052606,0.002698506,0.20671916,0.050565046,0.010452764,0.20673556,0.01309199,0.00270658,0.20673204,0.020194798,0.004174912
0.21616546,0.050132082,0.010836825,0.21617858,0.012747192,0.00275567,0.21617516,0.019569138,0.004230362,0.21615592,0.05073126,0.010965862,0.21616598,0.020014248,0.0043264,0.21616734,0.012693954,0.002744018,0.21612992,0.05074456,0.010967418,0.21614356,0.019951922,0.004312479,0.2161445,0.012666132,0.002737715,0.21612454,0.051187102,0.011062789,0.21614082,0.012503356,0.002702486,0.21613668,0.020107212,0.004345906,0.21614366,0.050455128,0.010905556,0.21615724,0.01257008,0.002717114,0.21615302,0.019430488,0.004199959,0.21612902,0.05078967,0.010977122,0.21614038,0.019961984,0.004314591,0.21614512,0.013052062,0.00282114,0.2161232,0.050596472,0.010935071,0.21613928,0.013099624,0.002831343,0.21613588,0.0201788,0.004361363
0.22557104,0.050143422,0.011310904,0.22558386,0.012740954,0.002874154,0.22558034,0.019573722,0.004415447,0.22556096,0.050739292,0.011444803,0.2255712,0.01998117,0.004507176,0.22557248,0.012704046,0.002865683,0.22553478,0.050785574,0.011453913,0.22554832,0.01995726,0.004501326,0.22554948,0.012667832,0.002857223,0.22552962,0.051174188,0.011541295,0.2255457,0.012492716,0.002817678,0.22554144,0.02009866,0.004533081,0.22554878,0.05042965,0.011374346,0.22556228,0.01258004,0.002837583,0.22555812,0.019426334,0.004381767,0.22553406,0.050767934,0.011449898,0.22554552,0.019966604,0.004503378,0.2255502,0.013051494,0.002943767,0.22552838,0.050619658,0.011416169,0.22554436,0.013100182,0.002954672,0.22554112,0.020192284,0.00455419
0.2349683,0.050146866,0.011782924,0.23498062,0.012733106,0.002992033,0.23497718,0.019558234,0.004595739,0.23495776,0.050731358,0.011919726,0.2349678,0.019969344,0.004692153,0.23496912,0.012708714,0.002986155,0.23493176,0.05078561,0.011931153,0.23494496,0.01997798,0.004693726,0.23494598,0.012674066,0.002977721,0.23492692,0.051164216,0.012019852,0.2349422,0.012492916,0.002935113,0.234938,0.020108158,0.00472417,0.23494562,0.050455168,0.011854221,0.23495858,0.012583644,0.002956635,0.23495468,0.019470388,0.004574659,0.23493038,0.05084141,0.011944192,0.23494216,0.0199591,0.004689234,0.23494696,0.013047342,0.003065433,0.23492422,0.050627654,0.011893662,0.23494088,0.013098314,0.003077329,0.23493782,0.020197916,0.004745254
0.2443646,0.050125494,0.012248896,0.24437788,0.01272285,0.003109183,0.24437426,0.019564676,0.004781103,0.2443546,0.050731826,0.012396555,0.24436478,0.019975388,0.004881281,0.24436586,0.012706872,0.003105126,0.24432922,0.050775164,0.012405856,0.24434134,0.019991146,0.004884663,0.24434268,0.012675248,0.003097104,0.2443241,0.051150094,0.012497201,0.24433886,0.012487748,0.003051242,0.24433474,0.020124782,0.004917183,0.24434222,0.050424022,0.012320717,0.24435548,0.012578818,0.003073703,0.24435114,0.019467848,0.004756991,0.24432736,0.050856784,0.012425704,0.24433914,0.019949904,0.004874542,0.24434362,0.013054,0.003189662,0.24432098,0.050580524,0.012357883,0.24433772,0.013094214,0.00319941,0.24433446,0.020198484,0.004935186
0.25376816,0.050102824,0.012714501,0.2537813,0.012711492,0.003225939,0.25377816,0.019578482,0.004968591,0.25375792,0.050699592,0.012865423,0.2537685,0.020001684,0.005075797,0.25376962,0.012703836,0.003223848,0.25373288,0.050792068,0.012887618,0.25374466,0.019999124,0.005074671,0.25374618,0.012677096,0.003216765,0.25372732,0.051071408,0.012958211,0.25374222,0.012489214,0.003169041,0.2537383,0.020129254,0.005107563,0.25374548,0.050385214,0.01278502,0.25375918,0.012584972,0.003193552,0.25375462,0.019458926,0.004937792,0.25373146,0.050868328,0.012906895,0.2537429,0.01997689,0.005068994,0.25374758,0.013054152,0.003312459,0.25372496,0.050569878,0.01283084,0.25374128,0.013091472,0.003321847,0.25373826,0.020189238,0.005122782
0.26316576,0.050111898,0.013187736,0.26317872,0.012711388,0.003345367,0.26317594,0.019591562,0.005156028,0.26315546,0.050733162,0.013350709,0.26316606,0.020005092,0.005264661,0.26316718,0.012677506,0.003336304,0.26313072,0.05078505,0.013363107,0.26314232,0.019969606,0.005254848,0.26314372,0.012674184,0.003335132,0.2631247,0.051058584,0.013434775,0.26313944,0.012482608,0.003284666,0.26313594,0.020117274,0.005293578,0.26314322,0.050392086,0.013260336,0.26315632,0.012579972,0.003310499,0.2631519,0.019461988,0.005121459,0.26312858,0.050860654,0.013382892,0.26314012,0.019981908,0.005258042,0.26314484,0.013056958,0.003435871,0.26312198,0.050576414,0.013307766,0.26313882,0.013095268,0.003445873,0.26313576,0.02018987,0.005312677
0.27256416,0.0501347,0.013664922,0.27257724,0.012708634,0.003464084,0.2725745,0.019596262,0.005341441,0.27255392,0.050755686,0.013833661,0.27256444,0.02000792,0.005453448,0.27256578,0.012670886,0.00345365,0.27252956,0.05079835,0.013844052,0.27254116,0.01997898,0.005445094,0.272542,0.012668208,0.003452619,0.27252326,0.051063268,0.013915928,0.272538,0.012480072,0.003401294,0.2725346,0.020102612,0.005478657,0.27254184,0.050447962,0.01374918,0.27255468,0.012569532,0.003425885,0.27255022,0.019462584,0.005304532,0.27252738,0.050828718,0.013852217,0.27253872,0.019965906,0.005441482,0.27254316,0.013056212,0.003558381,0.2725204,0.050586282,0.013785794,0.27253772,0.013104368,0.003571435,0.27253416,0.0201619,0.005494806
0.28195356,0.05012911,0.014134081,0.28196688,0.012709996,0.003583798,0.28196448,0.019599678,0.005526413,0.28194308,0.050766764,0.014313338,0.28195408,0.0200174,0.005643988,0.28195556,0.012682008,0.003575763,0.28191882,0.050799806,0.014321421,0.28193084,0.019952422,0.005625203,0.28193184,0.012656708,0.003568329,0.28191238,0.051003232,0.014378443,0.28192754,0.012482732,0.003519226,0.28192396,0.020092638,0.005664596,0.28193148,0.050407058,0.014211336,0.28194442,0.012557998,0.003540657,0.28193962,0.019431524,0.005478516,0.28191754,0.050794826,0.014319952,0.2819278,0.019956992,0.005626431,0.2819325,0.013053792,0.003680288,0.28191004,0.050630034,0.014273115,0.28192726,0.013104428,0.003694495,0.28192376,0.020170436,0.005686525
0.29134388,0.050185126,0.014621129,0.2913571,0.01271917,0.00370582,0.2913545,0.019595024,0.005709098,0.29133316,0.050736446,0.014781209,0.29134404,0.020030654,0.005835812,0.29134592,0.012685046,0.003695736,0.29130842,0.050816212,0.01480319,0.29132104,0.019939748,0.005808868,0.291322,0.012661774,0.003688653,0.29130216,0.05093017,0.014836069,0.29131764,0.012493412,0.003639551,0.29131422,0.02010322,0.005856354,0.29132164,0.050421906,0.014688992,0.2913343,0.012552744,0.003657045,0.29132974,0.019435086,0.005662019,0.29130756,0.05082658,0.014806167,0.29131792,0.019950116,0.005811826,0.2913228,0.013040818,0.003799088,0.29129968,0.050628884,0.014748178,0.29131766,0.013111932,0.003819737,0.29131388,0.02018599,0.005880459
0.3007328,0.050171008,0.015088068,0.30074642,0.012725646,0.003827192,0.30074386,0.01958854,0.005891133,0.30072246,0.050751452,0.015262101,0.30073328,0.020030302,0.006023778,0.30073512,0.012682926,0.003814201,0.30069768,0.050815876,0.015280216,0.30071054,0.019942722,0.005996987,0.30071122,0.012671076,0.003810335,0.30069162,0.050954792,0.015321679,0.30070694,0.012500016,0.003758842,0.3007033,0.020105738,0.006045862,0.30071158,0.050379458,0.015149686,0.30072342,0.012556012,0.003775887,0.30071876,0.019440462,0.005846112,0.30069642,0.050775216,0.015267926,0.30070678,0.0199345,0.005994439,0.30071172,0.01304274,0.003922105,0.30068876,0.050633512,0.015224928,0.30070712,0.01310112,0.0039396,0.3007028,0.020190736,0.006071411
0.31012244,0.05010331,0.015538161,0.31013596,0.01272661,0.003946979,0.31013326,0.019563902,0.006067417,0.31011144,0.050752082,0.015738801,0.31012268,0.02004168,0.00621538,0.31012442,0.012689122,0.003935207,0.31008674,0.05083571,0.01576348,0.31009998,0.0199544,0.006187859,0.31010068,0.012675276,0.003930612,0.31008092,0.050983458,0.015808998,0.31009624,0.012506064,0.003878083,0.31009262,0.020103254,0.006233871,0.31010098,0.050388124,0.015625407,0.31011248,0.01256193,0.003895611,0.31010854,0.01942197,0.006022919,0.3100862,0.050790868,0.015749547,0.31009622,0.01994506,0.006184888,0.3101009,0.013039948,0.0040437,0.3100783,0.05058275,0.015684613,0.31009628,0.013103912,0.004063474,0.31009188,0.020195618,0.006262497
