Device,C1,,Device,C1(SV2),,Device,C1(SV1),,Device,C2,,Device,C2(SV2),,Device,C2(SV1),,Device,C3,,Device,C4,,Device,C4(SV1),,Device,C4(SV2),,Device,C5,,Device,C5(SV2),,Device,C5(SV1),,Device,C6,,Device,C7,,Device,C8,,Device,C9,,Device,C7(SV1),,Device,C7(SV2),,Device,C8(SV2),,Device,C8(SV1),,Device,C10,,Device,C11,,Device,C12,,Device,C10(SV1),,Device,C10(SV2),,Device,C11(SV2),,Device,C11(SV1),,Device,C13,,Device,C13(SV2),,Device,C13(SV1),,Device,C14,,Device,C14(SV1),,Device,C14(SV2),,Device,C15,,Device,C16,,Device,C16(SV2),,Device,C16(SV1),,Device,C17,,Device,C17(SV1),,Device,C17(SV2),,Device,C18,,Device,C19,,Device,C19(SV2),,Device,C19(SV1),,Device,C20,,Device,C20(SV2),,Device,C20(SV1),
V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W],V [V] ,I [A],P [W]
8.06E-05,0.04989274,4.02E-06,9.37E-05,0.01272675,1.19E-06,9.11E-05,0.01984569,1.81E-06,7.49E-05,0.05176719,3.88E-06,8.87E-05,0.01324177,1.17E-06,8.44E-05,0.02069822,1.75E-06,7.18E-05,0.05188447,3.72E-06,8.54E-05,0.05048442,4.31E-06,9.37E-05,0.02016796,1.89E-06,9.58E-05,0.01284744,1.23E-06,7.94E-05,0.05206448,4.13E-06,9.35E-05,0.01318987,1.23E-06,8.70E-05,0.02054773,1.79E-06,7.22E-05,0.05185941,3.75E-06,3.60E-05,0.05092558,1.83E-06,3.70E-05,0.05188443,1.92E-06,3.27E-05,0.05245289,1.71E-06,4.15E-05,0.02016163,8.36E-07,4.72E-05,0.01276216,6.02E-07,4.60E-05,0.01299514,5.98E-07,4.34E-05,0.02046813,8.88E-07,3.22E-05,0.05112281,1.65E-06,3.41E-05,0.05201428,1.77E-06,3.31E-05,0.05242272,1.74E-06,4.39E-05,0.01992926,8.74E-07,4.58E-05,0.01237132,5.66E-07,4.65E-05,0.01315726,6.12E-07,4.24E-05,0.02036676,8.64E-07,5.60E-05,0.05022724,2.81E-06,6.79E-05,0.01297738,8.82E-07,6.56E-05,0.01981056,1.30E-06,4.72E-05,0.0524251,2.47E-06,6.15E-05,0.02055143,1.26E-06,6.60E-05,0.01329468,8.78E-07,4.51E-05,0.05197509,2.34E-06,3.91E-05,0.05066685,1.98E-06,5.44E-05,0.01318948,7.17E-07,5.27E-05,0.02008043,1.06E-06,3.91E-05,0.05183749,2.03E-06,4.98E-05,0.02041686,1.02E-06,5.17E-05,0.01320376,6.83E-07,3.50E-05,0.05239664,1.84E-06,3.29E-05,0.05028866,1.65E-06,4.89E-05,0.01312801,6.42E-07,4.48E-05,0.01996569,8.95E-07,3.17E-05,0.0518553,1.64E-06,4.63E-05,0.01353148,6.26E-07,4.51E-05,0.02043229,9.21E-07
0.004763842,0.04988296,0.000237635,0.004778624,0.01266943,6.05E-05,0.004773617,0.0198883,9.49E-05,0.004758596,0.05205485,0.000247708,0.004772425,0.0132807,6.34E-05,0.004766703,0.02081949,9.92E-05,0.004755974,0.05201292,0.000247372,0.004772425,0.05066836,0.000241811,0.004775286,0.0201856,9.64E-05,0.004778624,0.01289935,6.16E-05,0.004764318,0.05209462,0.000248195,0.004776716,0.01310705,6.26E-05,0.004771471,0.02052173,9.79E-05,0.00475812,0.05194913,0.00024718,0.004718542,0.05102341,0.000240756,0.004719496,0.05155729,0.000243324,0.004717588,0.0525185,0.000247761,0.004725695,0.02012739,9.51E-05,0.004730225,0.01277058,6.04E-05,0.004729748,0.01300551,6.15E-05,0.004725218,0.02046886,9.67E-05,0.00471735,0.05110188,0.000241065,0.004717827,0.05211414,0.000245865,0.004716635,0.0526308,0.00024824,0.004725218,0.02004153,9.47E-05,0.004729509,0.01225781,5.80E-05,0.004729033,0.01308148,6.19E-05,0.004725695,0.02020581,9.55E-05,0.004740238,0.05045758,0.000239181,0.00475049,0.01297513,6.16E-05,0.004748106,0.0197878,9.40E-05,0.004733324,0.05263099,0.00024912,0.004745483,0.02056861,9.76E-05,0.00474906,0.0132511,6.29E-05,0.004727602,0.05225585,0.000247045,0.004724026,0.05057628,0.000238924,0.0047369,0.01323994,6.27E-05,0.004735231,0.02005437,9.50E-05,0.004720688,0.0518371,0.000244707,0.004733324,0.02031007,9.61E-05,0.004735947,0.01324654,6.27E-05,0.004720688,0.05228385,0.000246816,0.004716158,0.05027422,0.000237101,0.004731894,0.01312764,6.21E-05,0.004728794,0.01995017,9.43E-05,0.004715919,0.05181815,0.00024437,0.004730701,0.01357298,6.42E-05,0.004728794,0.02050599,9.70E-05
0.00947008,0.049839046,0.00047198,0.009485247,0.012698074,0.000120444,0.00948105,0.019912304,0.00018879,0.009465409,0.052016658,0.000492359,0.009479046,0.013221006,0.000125323,0.009474135,0.020786516,0.000196934,0.00946126,0.05201813,0.000492157,0.00947733,0.050556046,0.000479136,0.009482956,0.020169598,0.000191267,0.009485864,0.012893136,0.000122303,0.009470033,0.051978302,0.000492236,0.00948348,0.013145248,0.000124663,0.0094779,0.020520946,0.000194495,0.00946369,0.051984588,0.000491966,0.009425687,0.05088406,0.000479617,0.009425783,0.051718416,0.000487487,0.009423826,0.052797338,0.000497553,0.0094316,0.020086384,0.000189447,0.009436464,0.012765614,0.000120462,0.00943637,0.013013086,0.000122796,0.009433031,0.02053319,0.00019369,0.009422781,0.051250022,0.000482918,0.009423686,0.05210163,0.000490989,0.009422827,0.052674322,0.000496341,0.00943284,0.019982086,0.000188488,0.009435892,0.01230542,0.000116113,0.009436799,0.013103358,0.000123654,0.009432267,0.020281958,0.000191305,0.009446097,0.050237346,0.000474547,0.009457826,0.012999626,0.000122948,0.00945568,0.019752722,0.000186775,0.009438801,0.0524986,0.000495524,0.009451198,0.02059309,0.000194629,0.009455299,0.013247672,0.000125261,0.009434318,0.052223036,0.000492689,0.009429885,0.050510016,0.000476304,0.00944419,0.013211132,0.000124768,0.009442091,0.02001078,0.000188944,0.009428501,0.051856162,0.000488926,0.009440088,0.020403178,0.000192608,0.009442521,0.013231596,0.00012494,0.009426451,0.05244723,0.000494391,0.009422542,0.05039334,0.000474833,0.009438182,0.01312066,0.000123835,0.009434985,0.019942768,0.00018816,0.009422016,0.051789862,0.000487965,0.009436798,0.013530488,0.000127684,0.009434653,0.020459472,0.000193028
0.014164923,0.049822144,0.000705727,0.014180281,0.012707498,0.000180196,0.014175892,0.019925394,0.00028246,0.014160538,0.05205576,0.000737138,0.01417389,0.013228634,0.000187501,0.014168787,0.020782496,0.000294463,0.014156055,0.052070794,0.000737117,0.014172174,0.05060414,0.000717171,0.014177418,0.02016654,0.000285909,0.014180851,0.01289344,0.00018284,0.01416502,0.051932472,0.000735625,0.01417818,0.013141286,0.00018632,0.014172648,0.020525586,0.000290902,0.014158486,0.05196296,0.000735717,0.014120293,0.050900216,0.000718726,0.014120244,0.051699062,0.000730003,0.01411867,0.052835268,0.000745964,0.014126301,0.02007294,0.000283556,0.014130973,0.012770934,0.000180466,0.014131117,0.013030856,0.000184141,0.014127683,0.020551894,0.000290351,0.014117767,0.05125297,0.000723577,0.014118481,0.052175804,0.000736643,0.014117289,0.052702386,0.000744015,0.014127588,0.01998793,0.000282381,0.014130592,0.012296342,0.000173755,0.014131451,0.013093784,0.000185034,0.014126729,0.020270334,0.000286354,0.014141036,0.050247308,0.000710549,0.014152384,0.01299883,0.000183964,0.014150571,0.019737832,0.000279302,0.014133788,0.05251341,0.000742213,0.014146042,0.020586814,0.000291222,0.014149857,0.013246358,0.000187434,0.014128732,0.052227174,0.000737904,0.014124491,0.050468046,0.000712835,0.014139035,0.013210604,0.000186785,0.014136649,0.02001144,0.000282895,0.014123153,0.051863532,0.000732477,0.014134884,0.020402132,0.000288382,0.014137316,0.013250624,0.000187328,0.014121248,0.052455232,0.000740733,0.014117193,0.050403976,0.000711563,0.014132549,0.013140462,0.000185708,0.014129781,0.019925806,0.000281547,0.01411705,0.051733494,0.000730324,0.014131497,0.013529698,0.000191195,0.0141294,0.02046034,0.000289092
0.018868493,0.049822546,0.000940076,0.018883946,0.012713154,0.000240075,0.018880033,0.0199216,0.00037612,0.018864107,0.051977052,0.000980501,0.018877363,0.013212092,0.000249409,0.01887269,0.020772746,0.000392038,0.018859386,0.052058176,0.000981785,0.018875839,0.050585176,0.000954838,0.018881321,0.020156906,0.000380589,0.018884707,0.012893492,0.00024349,0.018868161,0.051928134,0.000979788,0.018881845,0.01314378,0.000248179,0.018876311,0.020535146,0.000387628,0.018861578,0.051944094,0.000979748,0.018824149,0.05085235,0.000957252,0.018824005,0.05172229,0.000973621,0.018821952,0.052846534,0.000994675,0.018829728,0.02007208,0.000377952,0.018834446,0.012767978,0.000240478,0.018834878,0.013032418,0.000245464,0.018831633,0.020582964,0.000387611,0.018821051,0.051255586,0.000964684,0.018821716,0.052166732,0.000981867,0.01882081,0.052693674,0.000991738,0.01883149,0.019981856,0.000376288,0.018834163,0.012315252,0.000231947,0.01883521,0.013101448,0.000246769,0.018830346,0.020279856,0.000381877,0.018844224,0.050199992,0.00094598,0.018856096,0.01299734,0.000245079,0.018854236,0.019726386,0.000371926,0.018837119,0.05251429,0.000989218,0.018849707,0.020588892,0.000388095,0.018852997,0.013243654,0.000249683,0.018832158,0.052184656,0.00098275,0.018827966,0.05045748,0.000950012,0.018842653,0.013208656,0.000248886,0.018840219,0.019998938,0.000376784,0.018827104,0.051815316,0.000975532,0.018838598,0.020407036,0.00038444,0.018840884,0.013251062,0.000249662,0.018824626,0.052511186,0.000988503,0.018820906,0.05042455,0.000949036,0.018835784,0.013128254,0.000247281,0.018833302,0.019910224,0.000374975,0.018820381,0.051752374,0.000973999,0.018835209,0.01351836,0.000254621,0.018832588,0.020462138,0.000385355
0.02356944,0.049821986,0.001174276,0.023584606,0.01272285,0.000300063,0.023580884,0.019910254,0.000469501,0.02356491,0.051950406,0.001224207,0.023578596,0.013217298,0.000311645,0.023573922,0.020762168,0.000489446,0.023560428,0.052059874,0.001226553,0.023576834,0.05053503,0.001191456,0.023582364,0.020156232,0.000475332,0.023585796,0.012905258,0.000304381,0.02356925,0.051933144,0.001224025,0.02358284,0.01314624,0.000310026,0.023577688,0.02052538,0.000483941,0.023562478,0.05194877,0.001224042,0.023524762,0.050841714,0.001196039,0.023525238,0.05173783,0.001217145,0.023522518,0.052777656,0.001241463,0.023530722,0.020064704,0.000472137,0.023535346,0.012773504,0.000300629,0.023535682,0.013023256,0.000306511,0.023532866,0.02054139,0.000483398,0.023522046,0.05120033,0.001204337,0.023522662,0.052130072,0.001226238,0.023522568,0.052667786,0.001238882,0.023532484,0.019987758,0.000470362,0.023535158,0.012314278,0.000289818,0.023536014,0.013099624,0.000308313,0.023531198,0.020255672,0.00047664,0.023545076,0.050220162,0.001182438,0.023557138,0.012998234,0.000306201,0.023555182,0.019720188,0.000464513,0.023538352,0.052510122,0.001236002,0.023550558,0.020587052,0.000484837,0.023553562,0.013252602,0.000312146,0.023533582,0.052159088,0.00122749,0.02352896,0.050451862,0.00118708,0.02354379,0.013203016,0.000310849,0.023541404,0.02001647,0.000471216,0.023528002,0.051786498,0.001218433,0.02353983,0.020415326,0.000480573,0.02354183,0.013256152,0.000312074,0.023525812,0.052480588,0.001234648,0.023522044,0.050443262,0.001186529,0.023536492,0.01312755,0.000308976,0.023534296,0.01990364,0.000468418,0.023521518,0.051747262,0.001217174,0.023536012,0.013517368,0.000318145,0.023533772,0.020464366,0.000481604
0.028265428,0.049854888,0.00140917,0.02828045,0.012723616,0.00035983,0.028277014,0.019917678,0.000563212,0.028261422,0.051956598,0.001468367,0.028274536,0.01321283,0.000373587,0.028270386,0.020740934,0.000586354,0.028256512,0.052095134,0.001472027,0.028273154,0.050578578,0.001430016,0.028278638,0.020133386,0.000569345,0.028281594,0.012897756,0.000364769,0.028265764,0.051898394,0.001466948,0.028278828,0.013144764,0.000371719,0.028273676,0.020537662,0.000580675,0.028258704,0.051916408,0.00146709,0.028220798,0.050881938,0.001435929,0.028221512,0.051706976,0.001459249,0.028218936,0.052722996,0.001487787,0.028226852,0.020094696,0.00056721,0.02823138,0.012766186,0.000360407,0.028231716,0.013021832,0.000367629,0.028228854,0.020540954,0.000579848,0.02821832,0.051221348,0.00144538,0.028219078,0.052078062,0.001469595,0.028218508,0.05264842,0.00148566,0.028228566,0.019985016,0.000564148,0.028231146,0.012327992,0.000348033,0.028232,0.013100964,0.000369866,0.028227472,0.02024464,0.000571455,0.02824135,0.05020731,0.001417922,0.028253508,0.012993996,0.000367126,0.028251314,0.019731248,0.000557434,0.028234482,0.052540024,0.00148344,0.028247166,0.020553388,0.000580575,0.028249644,0.013259966,0.000374589,0.02823,0.05216671,0.001472666,0.028224756,0.050470236,0.00142451,0.028239872,0.013191348,0.000372522,0.028237774,0.020024284,0.000565441,0.028224182,0.05185176,0.001463474,0.028235818,0.020401254,0.000576046,0.02823777,0.013269352,0.000374697,0.02822137,0.05243767,0.001479863,0.028217984,0.05035672,0.001420965,0.028232098,0.013119344,0.000370387,0.02823038,0.01991514,0.000562212,0.028217316,0.051729042,0.001459655,0.028232,0.013519018,0.000381669,0.02822976,0.020465644,0.00057774
0.032967234,0.04986341,0.001643859,0.032981872,0.012724628,0.000419682,0.032979152,0.019921802,0.000657004,0.032962464,0.051935026,0.001711906,0.032976342,0.013209082,0.000435587,0.032972,0.020730318,0.00068352,0.03295846,0.052060036,0.001715819,0.032974816,0.050645434,0.001670024,0.032980396,0.02013185,0.000663956,0.032983018,0.012899596,0.000425468,0.032966854,0.051903562,0.001711097,0.032980584,0.013135268,0.000433209,0.032975244,0.020556416,0.000677853,0.032959986,0.051935112,0.001711781,0.032923032,0.050835846,0.00167367,0.032923412,0.051779748,0.001704766,0.032920504,0.052717982,0.001735503,0.032928896,0.020103098,0.000661973,0.032932948,0.012763502,0.00042034,0.032933044,0.013041516,0.000429497,0.032930564,0.020551918,0.000676786,0.03291979,0.051191224,0.001685204,0.032920598,0.052047818,0.001713445,0.032919884,0.052626776,0.001732467,0.03293042,0.019969486,0.000657604,0.03293257,0.012327328,0.000405971,0.03293328,0.013100228,0.000431433,0.032929372,0.020246894,0.000666718,0.032942772,0.05016878,0.001652699,0.032955028,0.012976432,0.000427639,0.032952832,0.019725828,0.000650022,0.032936144,0.052575394,0.001731631,0.03294921,0.02053046,0.000676462,0.032951354,0.013245268,0.00043645,0.03293128,0.052214876,0.001719503,0.032926228,0.050441712,0.001660855,0.032941676,0.013194274,0.000434641,0.032939292,0.019998596,0.00065874,0.032925748,0.051825374,0.001706389,0.032937338,0.02041623,0.000672456,0.032939192,0.013250732,0.000436468,0.032922746,0.052386944,0.001724722,0.032920074,0.050314738,0.001656365,0.032933854,0.013115336,0.000431939,0.032931852,0.01991081,0.0006557,0.032919024,0.051691712,0.001701641,0.032933614,0.013522586,0.000445348,0.03293123,0.020473464,0.000674216
0.037669326,0.049873112,0.001878687,0.037684392,0.012714242,0.000479128,0.037681626,0.019917156,0.000750511,0.037665128,0.051903684,0.001954959,0.037678958,0.013185974,0.000496834,0.037674712,0.020735226,0.000781194,0.03766079,0.052023352,0.001959241,0.03767786,0.050635744,0.001907846,0.037683106,0.020120964,0.00075822,0.037685394,0.012905724,0.000486357,0.037669516,0.05189092,0.001954706,0.037683248,0.013128268,0.000494716,0.037677908,0.020556008,0.000774507,0.037662888,0.052000832,0.001958502,0.0376256,0.050775898,0.001910474,0.037626028,0.05176197,0.001947597,0.037622786,0.052734534,0.00198402,0.037631272,0.020093024,0.000756126,0.037635278,0.012760182,0.000480233,0.037635232,0.01302838,0.000490326,0.03763318,0.02053946,0.000772965,0.037622072,0.051213188,0.001926746,0.037623166,0.052002704,0.001956506,0.037622738,0.052617988,0.001979633,0.037632844,0.0199614,0.000751204,0.037634804,0.012329678,0.000464025,0.037635754,0.013098558,0.000492974,0.03763194,0.020232836,0.000761401,0.037644816,0.050097332,0.001885905,0.037657976,0.012986428,0.000489043,0.037655018,0.019718992,0.000742519,0.037639094,0.052552502,0.001978029,0.037651396,0.020554092,0.00077389,0.037653684,0.013236708,0.000498411,0.037634516,0.05221963,0.001965261,0.03762889,0.05048348,0.001899637,0.037644004,0.013200852,0.000496933,0.037641574,0.019988576,0.000752401,0.037628316,0.051816358,0.001949762,0.037639762,0.020402184,0.000767933,0.037641856,0.01323997,0.000498377,0.03762536,0.05243837,0.001973013,0.037622642,0.05030905,0.001892759,0.037636518,0.013100016,0.000493039,0.037634324,0.019911616,0.00074936,0.037620782,0.051732444,0.001946215,0.037636136,0.013531556,0.000509275,0.037633082,0.020481058,0.000770765
